Date,Radius,DistanceToEarth,DistanceToVenus,days_it_has_been_high_since,days_it_was_high_for,cumulative,OBS T,IBS T,OBS minus IBS T,dutycycle,SCM T,SCM T grad,SA MY,SA change,SoloHI-BDpl,SoloHI-BDpl grad,SUN_X,SUN_Y,SUN_Z,HGA azimuth change,HGA elevation change,HGA azimuth,HGA elevation,days_it_was_high_for -1,days_it_was_high_for -2,days_it_was_high_for -3,days_it_was_high_for 1,cumulative -1,cumulative -2,cumulative -3,cumulative 1,OBS T -1,OBS T -2,OBS T -3,OBS T 1,IBS T -1,IBS T -2,IBS T -3,IBS T 1,OBS minus IBS T -1,OBS minus IBS T -2,OBS minus IBS T -3,OBS minus IBS T 1,dutycycle -1,dutycycle -2,dutycycle -3,dutycycle 1,SCM T -1,SCM T -2,SCM T -3,SCM T 1,SCM T grad -1,SCM T grad -2,SCM T grad -3,SCM T grad 1,SUN_X -1,SUN_X -2,SUN_X -3,SUN_X 1,SUN_Y -1,SUN_Y -2,SUN_Y -3,SUN_Y 1,SUN_Z -1,SUN_Z -2,SUN_Z -3,SUN_Z 1,SA MY -1,SA MY -2,SA MY -3,SA MY 1,SA change -1,SA change -2,SA change -3,SA change 1,SoloHI-BDpl -1,SoloHI-BDpl -2,SoloHI-BDpl -3,SoloHI-BDpl 1,SoloHI-BDpl grad -1,SoloHI-BDpl grad -2,SoloHI-BDpl grad -3,SoloHI-BDpl grad 1,HGA azimuth -1,HGA azimuth -2,HGA azimuth -3,HGA azimuth 1,HGA azimuth change -1,HGA azimuth change -2,HGA azimuth change -3,HGA azimuth change 1,HGA elevation -1,HGA elevation -2,HGA elevation -3,HGA elevation 1,HGA elevation change -1,HGA elevation change -2,HGA elevation change -3,HGA elevation change 1
2022-03-26,5,47,27,73,2,0,1,4,1,6,8,12,78.9818208590829,0,21,11,21,20,20,0,0,5,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,8.0,8.0,9.0,9.0,11.0,11.0,10.0,13.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,78.9818208590829,78.9818208590829,76.9090943770504,78.9818208590829,0.0,0.0,1.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-03-27,5,49,28,74,2,0,1,4,2,5,9,13,78.9818208590829,0,21,12,21,20,20,0,0,5,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,10.0,12.0,11.0,11.0,13.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,78.9818208590829,78.9818208590829,78.9818208590829,78.9818208590829,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,11.0,5.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-03-28,5,50,29,75,2,0,1,4,2,5,10,13,78.9818208590829,0,21,11,21,20,20,0,0,4,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,5.0,6.0,5.0,4.0,9.0,8.0,8.0,11.0,13.0,12.0,11.0,13.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,78.9818208590829,78.9818208590829,78.9818208590829,77.0000034332799,0.0,0.0,0.0,-1.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,11.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-03-29,5,52,31,76,2,0,1,4,3,4,11,13,77.0000034332799,-1,21,11,21,20,20,0,0,4,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,5.0,6.0,4.0,10.0,9.0,8.0,12.0,13.0,13.0,12.0,13.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,78.9818208590829,78.9818208590829,78.9818208590829,77.0000034332799,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,11.0,12.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-03-30,6,53,32,77,2,0,1,3,4,4,12,13,77.0000034332799,0,21,12,21,20,20,0,0,4,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,3.0,11.0,10.0,9.0,12.0,13.0,13.0,13.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,77.0000034332799,78.9818208590829,78.9818208590829,77.0000034332799,-1.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-03-31,7,55,33,78,2,0,1,3,4,3,12,12,77.0000034332799,0,21,12,21,20,20,0,0,4,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,12.0,11.0,10.0,12.0,13.0,13.0,13.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,77.0000034332799,77.0000034332799,78.9818208590829,77.0000034332799,0.0,-1.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,12.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-01,8,56,35,79,2,0,1,3,4,3,12,11,77.0000034332799,0,21,12,21,20,20,0,0,3,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,12.0,12.0,11.0,12.0,12.0,13.0,13.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,77.0000034332799,77.0000034332799,77.0000034332799,77.0000034332799,0.0,0.0,-1.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-02,9,58,36,80,2,0,1,3,5,3,12,11,77.0000034332799,0,21,11,21,20,20,0,0,3,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,12.0,12.0,12.0,12.0,11.0,12.0,13.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,77.0000034332799,77.0000034332799,77.0000034332799,76.981821622034,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,12.0,11.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-03,10,59,38,81,2,0,1,3,5,3,12,11,76.981821622034,0,21,11,21,20,20,0,0,3,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,6.0,3.0,3.0,3.0,3.0,12.0,12.0,12.0,11.0,11.0,11.0,12.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,77.0000034332799,77.0000034332799,77.0000034332799,76.981821622034,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-04,11,60,39,82,2,0,1,3,6,3,11,11,76.981821622034,0,21,12,21,20,20,0,0,3,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,6.0,3.0,3.0,3.0,3.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,76.981821622034,77.0000034332799,77.0000034332799,76.981821622034,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-05,12,62,40,83,2,0,1,3,6,3,11,11,76.981821622034,0,21,12,21,20,20,0,0,3,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,11.0,12.0,12.0,10.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,76.981821622034,76.981821622034,77.0000034332799,73.0000049591821,0.0,0.0,0.0,-1.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,11.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-06,14,63,42,84,2,0,1,3,6,3,10,11,73.0000049591821,-1,21,11,21,20,20,0,0,3,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,5.0,6.0,3.0,3.0,3.0,3.0,11.0,11.0,12.0,10.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,76.981821622034,76.981821622034,76.981821622034,73.0000049591821,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,12.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-07,16,64,43,85,2,0,1,3,6,3,10,11,73.0000049591821,0,21,12,21,20,20,0,0,2,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,73.0000049591821,76.981821622034,76.981821622034,73.0000049591821,-1.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-08,17,65,44,86,2,0,1,3,6,3,10,11,73.0000049591821,0,21,12,21,20,20,0,0,2,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,6.0,6.0,6.0,7.0,3.0,3.0,3.0,3.0,10.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,73.0000049591821,73.0000049591821,76.981821622034,73.0000049591821,0.0,-1.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,11.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-09,19,66,45,87,2,0,1,2,7,3,10,11,73.0000049591821,0,21,11,21,20,20,0,0,2,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,7.0,3.0,3.0,3.0,4.0,10.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,73.0000049591821,73.0000049591821,73.0000049591821,70.0545515373465,0.0,0.0,-1.0,-1.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-10,20,68,46,88,2,0,1,3,7,4,9,11,70.0545515373465,-1,21,11,21,20,20,0,0,2,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,7.0,6.0,6.0,7.0,3.0,3.0,3.0,4.0,10.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,73.0000049591821,73.0000049591821,73.0000049591821,70.0545515373465,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-11,22,69,48,89,2,0,1,3,7,4,9,11,70.0545515373465,0,21,12,21,20,20,0,0,2,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,7.0,7.0,6.0,7.0,4.0,3.0,3.0,4.0,9.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,70.0545515373465,73.0000049591821,73.0000049591821,70.0545515373465,-1.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,11.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-12,24,70,49,90,2,0,1,2,7,4,9,11,70.0545515373465,0,21,11,21,20,20,0,0,2,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,7.0,7.0,7.0,7.0,4.0,4.0,3.0,4.0,9.0,9.0,10.0,8.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,70.0545515373465,70.0545515373465,73.0000049591821,70.0545515373465,0.0,-1.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-13,26,71,50,91,2,0,1,2,7,4,8,11,70.0545515373465,0,21,12,21,20,20,0,0,2,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,8.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,70.0545515373465,70.0545515373465,70.0545515373465,70.0363697261006,0.0,0.0,-1.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,11.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-14,27,71,51,92,2,0,1,3,7,4,8,11,70.0363697261006,0,21,12,21,20,20,0,0,2,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,8.0,9.0,9.0,7.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,70.0545515373465,70.0545515373465,70.0545515373465,70.0545515373465,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,12.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-15,29,72,51,93,2,0,1,3,7,4,7,11,70.0545515373465,0,21,12,21,20,20,0,0,1,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,8.0,8.0,9.0,7.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,70.0363697261006,70.0545515373465,70.0545515373465,70.0363697261006,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-16,31,73,52,94,2,0,1,3,7,4,7,11,70.0363697261006,0,21,11,21,20,20,0,0,1,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,5.0,7.0,8.0,8.0,7.0,11.0,11.0,11.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,70.0545515373465,70.0363697261006,70.0545515373465,70.0545515373465,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,12.0,11.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-17,33,74,53,95,2,0,1,3,7,5,7,12,70.0545515373465,0,21,11,21,20,20,0,0,1,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,7.0,7.0,8.0,7.0,11.0,11.0,11.0,13.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,70.0363697261006,70.0545515373465,70.0363697261006,59.9454644846265,0.0,0.0,0.0,-1.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-18,34,75,54,96,2,0,1,3,7,4,7,13,59.9454644846265,-1,21,12,21,20,20,0,0,1,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,7.0,7.0,7.0,8.0,5.0,4.0,4.0,4.0,7.0,7.0,7.0,8.0,12.0,11.0,11.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,70.0545515373465,70.0363697261006,70.0545515373465,59.9454644846265,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-19,36,76,55,97,2,0,1,2,8,4,8,12,59.9454644846265,0,21,12,21,20,20,0,0,1,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,9.0,4.0,5.0,4.0,36.0,7.0,7.0,7.0,7.0,13.0,12.0,11.0,10.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,70.0545515373465,70.0363697261006,59.9454644846265,-1.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-20,38,77,56,98,2,0,2,3,9,36,7,10,59.9454644846265,0,21,12,21,20,20,0,0,1,5,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,2.0,3.0,3.0,9.0,8.0,7.0,7.0,12.0,4.0,4.0,5.0,26.0,8.0,7.0,7.0,7.0,12.0,13.0,12.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,59.9454644846265,70.0545515373465,59.9454644846265,0.0,-1.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-21,39,77,56,98,1,1,8,9,12,26,7,11,59.9454644846265,0,21,11,21,20,20,0,0,1,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,9.0,3.0,2.0,3.0,10.0,9.0,8.0,7.0,11.0,36.0,4.0,4.0,26.0,7.0,8.0,7.0,6.0,10.0,12.0,13.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,59.9454644846265,59.9454644846265,59.9454644846265,0.0,0.0,-1.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-22,41,78,57,98,2,2,9,10,11,26,6,11,59.9454644846265,0,21,12,21,20,20,0,0,1,5,1.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,8.0,2.0,1.0,9.0,9.0,3.0,2.0,10.0,12.0,9.0,8.0,11.0,26.0,36.0,4.0,16.0,7.0,7.0,8.0,6.0,11.0,10.0,12.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,59.9454644846265,59.9454644846265,59.9454644846265,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-23,43,79,58,98,3,3,9,10,11,16,6,11,59.9454644846265,0,21,12,21,20,20,0,0,1,5,2.0,1.0,2.0,4.0,2.0,1.0,0.0,4.0,9.0,8.0,2.0,8.0,10.0,9.0,3.0,9.0,11.0,12.0,9.0,11.0,26.0,26.0,36.0,16.0,6.0,7.0,7.0,6.0,11.0,11.0,10.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,59.9454644846265,59.9454644846265,59.9454644846265,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-24,44,79,58,98,4,4,8,9,11,16,6,11,59.9454644846265,0,21,11,21,20,20,0,0,1,5,3.0,2.0,1.0,5.0,3.0,2.0,1.0,5.0,9.0,9.0,8.0,8.0,10.0,10.0,9.0,9.0,11.0,11.0,12.0,11.0,16.0,26.0,26.0,16.0,6.0,6.0,7.0,5.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,59.9454644846265,59.9454644846265,59.9454644846265,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-25,46,80,59,98,5,5,8,9,11,16,5,11,59.9454644846265,0,21,11,21,20,20,0,0,1,5,4.0,3.0,2.0,6.0,4.0,3.0,2.0,6.0,8.0,9.0,9.0,8.0,9.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,16.0,16.0,26.0,16.0,6.0,6.0,6.0,5.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,59.9454644846265,59.9454644846265,59.9272826733806,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-26,47,81,59,98,6,6,8,9,11,16,5,11,59.9272826733806,0,21,12,21,20,20,0,0,1,5,5.0,4.0,3.0,7.0,5.0,4.0,3.0,7.0,8.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,5.0,6.0,6.0,5.0,11.0,11.0,11.0,13.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,59.9454644846265,59.9454644846265,59.9454644846265,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-27,49,81,60,98,7,7,8,9,11,16,5,13,59.9454644846265,0,21,12,21,20,20,0,0,1,5,6.0,5.0,4.0,8.0,6.0,5.0,4.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,5.0,5.0,6.0,7.0,11.0,11.0,11.0,13.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9272826733806,59.9454644846265,59.9454644846265,59.9454644846265,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2022-04-28,51,82,60,98,8,8,8,9,11,16,7,13,59.9454644846265,0,21,11,21,20,20,0,0,1,5,7.0,6.0,5.0,9.0,7.0,6.0,5.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,10.0,16.0,16.0,16.0,16.0,5.0,5.0,5.0,7.0,13.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,59.9454644846265,59.9272826733806,59.9454644846265,59.9454644846265,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
